raw_character_text,spoken_words
Moe Szyslak,"I'm sorry, Marge, I'm sorry, but it was Christmas and we were under the mistletoe..."
Moe Szyslak,I was in Tuscaloosa on vacation. It started out great. They got a jernt there called Moe's Original Barbecue.
Moe Szyslak,We've been singing this song like it only belonged to us! When every city in America has had its lips on it! Even Des Moines...
Moe Szyslak,"You know, as long as we're opening this up and I'm glad you are, I wanna tell you guys that when you call me a gargoyle, a troll, or a homunculus, it kinda hurts my feelin's."
Moe Szyslak,"Ah, the first pour of the day. Let me just tie on my apron, limber up the ol' tap-pullin' arm..."
Moe Szyslak,"...So Sideshow Mel is drinkin' here all afternoon. When I show him the tab, he says he left his wallet in his other skirt, and he pays me with this!"
Moe Szyslak,I can't close down the bar on a Saturday. That's when you guys can drink 'cause you're not workin' for three days.
Moe Szyslak,"Huh... well, okay. Uh, let me just show you where everything is... shotgun, shotgun shells, blood mop, bag of lime -- and that's it. Now boys, I gotta get dressed for the, uh, ""theatah""!"
Moe Szyslak,"Yeah, I-I'm sorry for snappin' at you guys. But, but I'm ruint. I-I'll have to live on my savings here."
Moe Szyslak,"How come on your badge you got a mustache, but now you're not wearin' one, eh?"
Moe Szyslak,"Hey, I sure appreciate this, fellas. What you guys did to me, then for me, I'll never forget slash forgive. So, thanks a lot. Also thanks a lot."
Moe Szyslak,"Yeah, well, I'm thrilled for your musical career and everything, but, uh, we got no way of knowing that this is you."
Moe Szyslak,"Well, if you own a bar, you either keep it clean or learn to deal with inspectors. And Moe don't clean."
Moe Szyslak,"All right, let me be honest with yous. After all the money this plant lost on that nitwit Elon Musk, they're lookin' for cutbacks. So I've been goin' over your record."
Moe Szyslak,"Yeah, the only reason you haven't been fired is because your file here was holdin' up a sofa that was missin' a leg."
Moe Szyslak,"Well as supervisor, I can't fraternize with the... uh... what's the word... scum. Anyway, because I am your friend, you are safe. But you're gonna be reassigned."
Moe Szyslak,"Hey guys, you mind if I join you? They ran out of Beaujolais Cru in the executive dining room and I ain't drinkin' white with my coq au freakin' vin!"
Moe Szyslak,"You know, I think you're right there, Midge. I'm gonna build my bar back up better than ever. How hard can it be, eh?"
Moe Szyslak,"Uh, I think it might be time to hang up the ol' beaded seat cover there."
Moe Szyslak,"Yeah, I figured out that the best way for me to get along with most people is to be kept behind a two foot chunk of solid oak."
Moe Szyslak,Really? Tell me something: I've heard that Queen Elizabeth in person is actually not that funny.
Moe Szyslak,"Wow, Africa. I had a good friend who really wanted to go there. So, uh, you speak English there?"
Moe Szyslak,"That's pretty good there, but don't expect me to bow and scrape. Well, I'll give you one scrape."
Moe Szyslak,"Yeah, I did. I was sure the guy was on the level because of his bad spelling and grammar."
Moe Szyslak,"If Kemi there is a Nigerian princess, her brother just might be the Nigerian prince that took my money!"
Moe Szyslak,"And she trashed my bar! Oh no, wait. She actually cleaned up a little. Good for her."
Moe Szyslak,This is terrible. Can't think of anything to mumble to myself. That's how upset I am here.
Moe Szyslak,"Yeah, so all my money's tied up in this jernt. Can't even afford elocution lessons to teach me how to pronounce ""joint."" I guess I could do it online, but what's the pernt?"
Moe Szyslak,"Usually people that tease me get thrown out on their ass. But, uh, your sayin' it made me feel good. Jeez, I sound like one of those guys in theM rom coms that play at the theater next to the theater I'm in."
Moe Szyslak,"So, uh, what's a Princesses like you do all day, eh? A lot of spinning wheels and witches treatin' you like crap?"
Moe Szyslak,Don't eat those eggs! We don't know what kinda bird they turn into! But there's a string cheese or something in the fridge in the back. Help yourself.
Moe Szyslak,Goodnight eggs. Goodnight dregs. Goodnight bugs crawlin' up my legs. Goodnight beer. Goodnight mice. Goodnight Princess who treats me nice. Yeah.
Moe Szyslak,"Well, well, look who's up. Princess, I'm gonna do something for you I've never done for anyone in this bar: call you a cab."
Moe Szyslak,Do you mind ridin' on a cute little scooter with your arms around my waist?
Moe Szyslak,And after you eat the soup you can eat the bowl or you can put coins in it. Whatever you like.
Moe Szyslak,"Eh, well, that's what I do. Sorry, but there ain't no off switch for this."
Moe Szyslak,"I'll field that. Yesterday, a local man may or may not have given a tour to a certain princess, who, uh, one assumes, turned all his thoughts of revenge to love and then love to respect."
Moe Szyslak,"Really not cheerin' me up here, but uh, let me offer you the only literature in this bar. Sure works for me though."
Moe Szyslak,"Well, I guess you'll pine forever for a man who doesn't care, while I just grow old here in this bar."
Moe Szyslak,"What's the matter, Homer? Somebody leave a lumpa coal in your stocking? You've been sitting there sucking on a beer all day long."
Moe Szyslak,"Wait a minute. Listen, to me you lousy bum! When I get a hold of you you're dead. I swear I'm gonna slice your heart in half!"
Moe Szyslak,I don't think you're ever going to get another job and be able to pay me back.
Moe Szyslak,"What's the matter, Homer? Bloodiest fight of the year, and you're sittin' there like a thirsty bump on a log."
Moe Szyslak,"What -- oh! Wait a minute -- Jacques Strap? It's you, isn't it? You cowardly little runt. When I get hold of you I am gonna gut you like a fish and drink your blood."
Moe Szyslak,"Okay, come on, come on everybody. We've got to get on with our lives. Let's try and put this tragedy behind us."
Moe Szyslak,"What's the matter, Homer? Hottest Ladies Night in months and you're not even checking out the action."
Moe Szyslak,"Wait a minute... Listen, you little yellow-belly rat jackass, if I ever find out who you are, I'll kill ya!"
Moe Szyslak,"Is everything okay, Homer? Usually you have a quick one, some peanuts, a hunka beef jerky, a couple pickled eggs and you're outta here."
Moe Szyslak,"See? You're a pig. Barney's a pig. Larry's a pig. We're all pigs. Except for one difference. Once in a while, we can crawl out of the slop, hose ourselves off, and act like human beings. Homer, buy your wife some flowers and take her out for a night on the town. Candles, tablecloth, the whole nine yards."
Moe Szyslak,"I'm not done. After dinner, the two of you are going to check into the fanciest motel in town, and not check out until the next morning. If you get my drift."
Moe Szyslak,"Listen, you lousy bum, if I ever get hold of you, I swear, I'll cut your belly open!"
Moe Szyslak,"Eh, you're better off. Rich people aren't happy. From the day they're born, to the day they die, they think they're happy but, trust me... they ain't."
Moe Szyslak,"Okay, everybody! For the next fifteen minutes, one third off on every pitcher... one per customer... domestic beer only... hey, no sharing!"
Moe Szyslak,"Just a sec. Hey, is there a Butts here? Seymour Butts? Hey, everybody. I wanna Seymour Butts!"
Moe Szyslak,"Oh, wait a minute. Listen, you little scum-sucking pus-bucket. When I get my hands on you, I'm gonna pull out your eyeballs with a corkscrew."
Moe Szyslak,"Just a minute, let me check. Homer Sexual. Come on, come on. One of you guys must be Homer Sexual!"
Moe Szyslak,"Why you rotten little punk! If I ever get a hold of you, I'll sink my teeth into your cheek and rip your face off!"
Moe Szyslak,"Oh, sorry Principal Skinner. It must be a bad connection. It's for you. I think Bart's in trouble again."
Moe Szyslak,"Here's the deal, Grampa. A guy, I think was an explorer, left this in the bar one night. It may be a map to ancient treasure, or directions to some guy's house, but to find out, we'll need money, we'll need provisions, and a two man diving bell."
