raw_character_text,spoken_words
C. Montgomery Burns,"I had a little left between my toes. It quickly multiplied, and now I'm a bigger bastard than ever. But I must know -- what was it about me that made you try?"
C. Montgomery Burns,"Farewell, friend. Maybe you'll find another lost lamb for your flock."
C. Montgomery Burns,I LIVE ME IN A MANSION / FULL OF THOSE GRECIAN URNS / BUT I'M LONELY ALL THE LIVE-LONG DAY / THAT'S THE BLUES OF MONTY BURNS
C. Montgomery Burns,"OH, MY TAPESTRY'S MEDIEVAL, / MY HEART, IT'S EVIL TOO / BUT THAT DON'T MEAN I DON'T NEED LOVE / FROM LESSER TYPES LIKE YOU!"
C. Montgomery Burns,Did they jump on the pile to smoosh it down?
C. Montgomery Burns,"Eh, just find the biggest idiot on our payroll and slip it in his bag."
C. Montgomery Burns,"Yes, I'd like thirty-seven snifters of your influenza syrup. One for me, one for Smithers here and the rest for my hounds."
C. Montgomery Burns,They'll see me take it and they'll want some. Yes 'oo will. Yes 'oo will. You little jelly belly.
C. Montgomery Burns,Ahhh. I feel as hail and hearty as an eohippus.
C. Montgomery Burns,No. It's better that they hear it from me. I'll tell them the truth in the simplest way I know how.
C. Montgomery Burns,Good evening -- I have very sad news for all of you.
C. Montgomery Burns,I'm warning you! You are making a very powerful temporary enemy!
C. Montgomery Burns,"I see. I am well and truly hated. However, you will change your tune when you see the legacy I'm leaving behind me."
C. Montgomery Burns,"I'm leaving all my money to an orchard that will grow inedible ""me""-shaped fruits."
C. Montgomery Burns,"I pay you, Smithers. And no kind of love can come from one man paying another."
C. Montgomery Burns,Shred them in the wood chipper and use the rags to wax my car.
C. Montgomery Burns,"Smithers, I want to die quietly, on my own terms, crushing as many of those baby sea turtles as I possibly can."
C. Montgomery Burns,"Smithers! Trading me in for a younger model, I see."
C. Montgomery Burns,And me smell like drugstore cologne the rest of the day? I don't think so. You may hug... my shadow.
C. Montgomery Burns,"Silence, you sadistic monster! I've got my memory back, and I'm going to wreak a terrible vengeance. Taking an idea I got from a Stephen King book, I'm going to cover this town with a dome!"
C. Montgomery Burns,"I see. Well, what if I cover you all with... a cube of bulletproof plexi-glass!"
C. Montgomery Burns,"It wasn't kindness that was keeping me alive, it was bile building up inside! Loathing is my life blood and rage my royal jelly! So yes, thank you, Springfield, for giving me the secret to eternal life -- hate!"
C. Montgomery Burns,"Ooh, a carrier pigeon. Perhaps an update on the siege of Khartoum."
C. Montgomery Burns,"""Do a ballet dance without no clothes on."" Bad grammar, but good advice."
C. Montgomery Burns,"Well, last night, I had a visit from three spirits..."
C. Montgomery Burns,"Well, I won't interrupt your holiday any longer. Merry Christmas to all and to all a good... pop star slash fashionista, Katy Perry?!"
C. Montgomery Burns,"I kissed a girl and I liked it! All is forgiven, Simpsons. Go and enjoy Ha-va-eee."
C. Montgomery Burns,"Of course not! I want to sing the original, unabridged ""Thirty-Nine Days Of Christmas"". And a one and a two..."
C. Montgomery Burns,It is. I know it's hard to see a young buck like me and think of a day when I'm no longer in the pink.
C. Montgomery Burns,"Yes, it always saddens me that you and Sheldon have never gotten along."
C. Montgomery Burns,"Smithers, you are the campiest of my aides du camp, but I'm afraid my true admiration is reserved for the self-made man. No Steve Woz-ni-ak thee."
C. Montgomery Burns,"No, not until you earn it. Until then, I will never see you as my equal."
C. Montgomery Burns,"In case you didn't hear me, I said I will never see you as my equal."
C. Montgomery Burns,"Ooh, a good old-fashioned lemon party! I call first squeeze!"
C. Montgomery Burns,I decided to hit the local nighteries with my trusted wingman.
C. Montgomery Burns,"So, which of you wants to be the sliced haddock in a geezer sandwich?"
C. Montgomery Burns,"Okay, going down the checklist: feu allum̩...oui. Ballon gonfl̩, oui."
C. Montgomery Burns,Gadzooks! The one hazard this balloon cannot negotiate -- a gentle breeze!
C. Montgomery Burns,"Simpson, your sharpened-shooting has saved my life! Name your reward. Anything -- just name it!"
C. Montgomery Burns,"Pish tush! Wayne, as a reward for your valiant fisticuffery, I hereby award you the Springfield Nuclear Plant Silver Safety Hat!"
C. Montgomery Burns,"I expect insolence, but rank insolence? Off with his job!"
C. Montgomery Burns,"Oh, Simpson. You do know how to whip my buggy."
C. Montgomery Burns,Simpson! A gangly little bird told me you've been lollygagging at the Biograph.
C. Montgomery Burns,"Although this millennium is still young, I feel it is time to award this giant trophy paid for with your healthcare cuts..."
C. Montgomery Burns,Indeed. That Homer Simpson is the beating baboon heart of this party.
C. Montgomery Burns,I may have a use for this Simpson character higher up in the organization.
C. Montgomery Burns,"When I made you a hoop you split your pants! Now here at the plant there's no position more important than our accounts man, who's responsible for glad-handing our customers and suppliers. I'd like you to take over that position."
C. Montgomery Burns,"Just give me your answer! And make it quick! Our current ""account man,"" Robert Marlowe here, is retiring at the end of the month."
C. Montgomery Burns,"Yes. Simpson, only you have the bonhomie and rotund charm to replace him. It means a hefty expense account and a corner office."
C. Montgomery Burns,"Simpson! Put on your charm-their-pants-off pants! The mumpish oafs in Washington are sending their sternest band of nuclear regulators, handpicked to resist all blandishment."
C. Montgomery Burns,"Rafting, eh? It's a perfect way to entertain them. Finally, humanity has found a use for water."
C. Montgomery Burns,It's about time. We've been making small talk about Mussolini for fifteen minutes.
C. Montgomery Burns,"Take us out first! Anyone can start a family! These days, no one can find a job!"
C. Montgomery Burns,How ironic. I survived the Titanic by making a raft out of steerage passengers and now this!
C. Montgomery Burns,"Well, Simpson, you were willing to let me go over a waterfall, but you cut operating expenses by six percent, so you're forgiven."
C. Montgomery Burns,"Now they're all excellent choices, so simply pick the white male candidate you prefer and we'll elect him."
C. Montgomery Burns,"Oh, no indeed! Now if I can just get my three million dollars back..."
C. Montgomery Burns,Can someone open this bottle of mother wolf placenta for me?
C. Montgomery Burns,"That's my cuddle bear! I loved him, I shot him, he's mine!"
C. Montgomery Burns,It has come to my attention that you lunch-bagging wage-lizards are robbing me blind!
C. Montgomery Burns,Only one of you monkeys wasn't caught with his sticky paw in my tin cup... Homer Simpson!
C. Montgomery Burns,"Now Simpson, how is it that you alone manage to keep your moral compass pointed to true north?"
C. Montgomery Burns,"Hush! Now, while Simpson gets the day off, the rest of you will write thirty-page essays entitled ""Homer Simpson: Moral Lodestar."""
C. Montgomery Burns,"This Monday, the plant will be conducting physical examinations of all employees."
C. Montgomery Burns,"And don't forget, federal law mandates that we consider alcohol a drug."
C. Montgomery Burns,"This is the last time I pay the price for the irritating mortality of the human worker! Smithers, it's time to re-staff with the super-intelligent kangaroos we've been breeding!"
C. Montgomery Burns,"Ladies and gentlemen, meet the future masters of the human race."
C. Montgomery Burns,"You fool! These are robots! You will train them, and they will replace you."
C. Montgomery Burns,I give you permission to shake your fists in anger twice.
C. Montgomery Burns,"I didn't say ""Monty says!"" Now I have cause to terminate!"
C. Montgomery Burns,So we need one meat sock on the payroll. But who?
C. Montgomery Burns,"Simpson, wait! As it turns out, there is one job available. But be forewarned, it promises naught but soul-crushing boredom."
C. Montgomery Burns,"Well, it looks like we've found this plant's one remaining worker of bone and sinew."
C. Montgomery Burns,"Cheap power, plentiful jobs, and all your swimming holes shall be warm and bubbling."
C. Montgomery Burns,Now see here! You are so not the heartless automatons I was looking for! There's one thing man has that machines can never match: hounds!
C. Montgomery Burns,"Fine! Slink away! And guess what: all those times I said ""you're a good boy,"" it was a lie!"
C. Montgomery Burns,No! Stop! I'll give you the combination to the num-num safe!
C. Montgomery Burns,Ahh. The solarium. We'll be safely cornered in this glass room with one door.
C. Montgomery Burns,"Well, I've learned the robotic worker is no match for the old-fashioned man of labor. You're all hired back... as temps!"
C. Montgomery Burns,"Excellent. He's alive. Smithers, give this man one ibuprofen, uncoated, and send him back to his workstation."
C. Montgomery Burns,"Oh, pish. When I was in Africa, I had my skull cracked open by cannibals, and I'm still kicking!"
C. Montgomery Burns,"Oh, that's right. I have his memories because I ate his brain."
C. Montgomery Burns,Unhand your Edison slate and bring your gold-brickery to a caesura!
C. Montgomery Burns,Nuclear energy was a craft before it was a science.
C. Montgomery Burns,"When uranium came from a stream...and atoms were split by hand...then transformed into the kind of electricity that illuminated not just our homes, but our souls as well?"
C. Montgomery Burns,Who decided that the electrons we produce can't stand for something greater?
C. Montgomery Burns,"Sure, handmade electricity costs more and powers less... but maybe that's the point."
C. Montgomery Burns,"First inventor: you, bus driver! Give us the gist of your terrible idea!"
C. Montgomery Burns,"Dammit! I guess it's time I explain, to these good people, the upcoming..."
C. Montgomery Burns,"Think of the economy as a car and the rich man as the driver. If you don't give the driver all the money, he'll drive you over a cliff. It's just common sense. Furthermore, rich people feel things more deeply than the common man."
C. Montgomery Burns,"And we've got to change our approach to immigration. I have a progressive proposal to let into this country, two hundred grimy Irishmen a year. I've got lots of potatoes that need peeling and stables to be mucked out."
C. Montgomery Burns,Well then let me just say this: Marco Rubio es un pa̱uelo rosa!
C. Montgomery Burns,"To decide how much your electricity bills will rise, I've assembled a team of distinguished economists...and placed plausible rate hike percentages on their backs."
C. Montgomery Burns,Now we will use unfettered free market principles to arrive at a number. Release the hounds!
C. Montgomery Burns,Notice how the Keynesians climb trees while the Austrian school economists hide under rocks.
C. Montgomery Burns,"And there you have it, folks -- rates will rise a healthy seventeen percent. And now, to help you disperse..."
C. Montgomery Burns,"Oh, hello Smithers! Fancy seeing you in Casual Encounter Park."
C. Montgomery Burns,Glamorous Godfrey was the most famous wrestler in the world! And you are he!
C. Montgomery Burns,"The world may have despised Glamorous Godfrey, but that conceited mother-puncher was my hero."
C. Montgomery Burns,"Please, Abe, let me buy you dinner in exchange for a few tales of the golden age of professional grappling."
C. Montgomery Burns,"Well, it looks like you've made a new fan. It'd be a shame to let him down..."
C. Montgomery Burns,Excellent. So we'll take the boy and make a night of it.
C. Montgomery Burns,I can't believe I'm on the town with Glamorous Godfrey himself! Tell me of your epic battle with Swedish Olaf Johannsen.
C. Montgomery Burns,What I wouldn't give to see Glamorous Godfrey in action once more!
C. Montgomery Burns,Would you ever consider throwing your wig back into the ring?
C. Montgomery Burns,"You've got it all wrong, my friend. Once you see it my way, you'll understand that being hated is the greatest feeling in the world."
C. Montgomery Burns,"IT'S A HIGH TO BE LOA-THED! / CHUCKY, STALIN, MEGATRON / ERIC CARTMAN, DONKEY KONG / VADER, NADER, SIMON LEGREE / TERMINATORS ONE, TWO AND THREE / IAGO, JOKER, VOLDEMORT / MCENROE ON CENTER COURT / MR. BURNS AND SKELETOR / KEEP YOUR GOOD GUYS, WHAT A SNORE"
C. Montgomery Burns,SO LISTEN UP BECAUSE I'M GIVING / THE BEST ADVICE YOU'LL EVER KNOW / SO FEEL THE THRILL / I KNOW YOU WILL / IT'S A HIGH TO BE LOA...THED!
C. Montgomery Burns,"Welcome, aficionados of the roped ring, to a thrilling night of senior-on-senior action."
C. Montgomery Burns,And now our main event. In this corner: Baby Face Palooka...
C. Montgomery Burns,"And entering the ring, America's original vainglorious bastard... Glamorous Godfrey!"
C. Montgomery Burns,"Yes, feel their hatred. It makes you strong, powerful... alive!"
C. Montgomery Burns,Fake? Ridiculous! If professional wrestling were fake... that would make every fan in the history of the sport a complete and utter moron.
C. Montgomery Burns,"You know, I've always had a keen eye for tiny talent."
C. Montgomery Burns,"In this corner, for truth and justice -- Captain Flag and Half-Mast."
C. Montgomery Burns,"Now entering the ring, the first family of foul play: Glamorous Godfrey and Beautiful Bart!"
C. Montgomery Burns,"What are you doing, Godfrey! You're a villain, not some bullet-brained rail-splitter. Without someone to hate, there's no excitement, no thrill!"
C. Montgomery Burns,How dare you! I wrote a song for you! When am I ever going to use that again? Curse you and this morbidly obese little half-wit.
C. Montgomery Burns,Look at those eyes! There's an employee with a healthy case of the go-get-'ems!
C. Montgomery Burns,"Look at those delightful children, Smithers... all those healthy organs, ripe for the harvesting."
C. Montgomery Burns,I get a whiff of the immigrant from these newfangled superheroes.
C. Montgomery Burns,"Hmm... reclusive millionaire, stately mansion, damaged psyche. He's just like me!"
C. Montgomery Burns,But I won't become just any bat -- I shall be the terrifying bat who swoops from the sky and sucks the vital essence of his prey. I shall be: Fruit-Bat-Man!
C. Montgomery Burns,"The police? Bah! Every last man on the take. And I should know, because I'm on the give."
C. Montgomery Burns,"I am the squeak in the rafters, the flutter in the chimney, the tiny teeth-marks in the peach... I am ""Fruit-Bat-Man!"" Now, back to my natural realm, the inky night!"
C. Montgomery Burns,You have to keep squeezing this thing?! Who has the strength for that?
C. Montgomery Burns,"A toast, to our enigmatic new protector -- who certainly isn't me! Smithers, wink my eye!"
C. Montgomery Burns,"Well, I hate to get all pruney, but heated tubbery is what we playboys do!"
C. Montgomery Burns,A civilian! She mustn't know I'm a hero! Gouge her eyes out!
C. Montgomery Burns,Don't you get it?! I don't care who you are or what you want.
C. Montgomery Burns,"What do you mean ""actually?"" I've punched out four Homer Simpson-shaped burglars tonight alone."
C. Montgomery Burns,Maybe I could wrap them around your gabby little throat!
C. Montgomery Burns,Your plan failed! Thank god this plant has never had a functioning air conditioner.
C. Montgomery Burns,"That's impossible! Smithers, didn't we move this plant to China?"
C. Montgomery Burns,"There isn't a prison made that can hold me! Prisons are still made of mud and wattles, right?"
C. Montgomery Burns,"I don't hand out candy, you son of a Gritch."
C. Montgomery Burns,"Let this be a lesson to those who love cash, that your nice stash of cash could be gone in a flash. And if you are awful and nasty and cruel..."
C. Montgomery Burns,"Disbelieve, as the Strong Man pulls a wagon with his bare tongue!"
C. Montgomery Burns,"And now... I must ask that small children leave, good women avert their eyes, and men take a stiff slug of circus whiskey... behold, the most hideous creature of all!"
C. Montgomery Burns,"All of you! Get back out there with your flippers flapping, and your stumps a-stomping! Joe and Jane normal expect some entertainment for their nickel!"
C. Montgomery Burns,Enough! You will comport yourself with the dignity expected of a traveling freak show!
C. Montgomery Burns,"If it makes you feel worse, I'm the man who bought the stock you sold."
C. Montgomery Burns,The girl that got away. She broke my first heart.
C. Montgomery Burns,"Speaking of return on investments, my Apple stock is up thirty-five hundred percent!"
C. Montgomery Burns,"I had a spring in my step like that once, back when I met Lilah."
C. Montgomery Burns,Anything she wanted I was willing to do. Anything. Except...
C. Montgomery Burns,"It looked a lot better in my memory. But do you know what, Smithers? I will find Lilah and win her back... I'll just check with the old gang. Hemingway!"
C. Montgomery Burns,"Those raked rocks could've been me! Now since you're so good at finding things, find the exit!"
C. Montgomery Burns,"Well then, I should disrobe at once. Housekeeping! Send up a Chinese dressing screen! And one of Firestone's finest vulcanized prophylactics! Be right back."
C. Montgomery Burns,Smithers! Which do I take first? The rhino horn or the tiger tongue?
C. Montgomery Burns,Bah! I'll just do it the old-fashioned way. With my pump.
C. Montgomery Burns,Smithers! Run down to Sears Roebuck and get a five-eighths inch Phillips head bolt!
C. Montgomery Burns,"Oh Lilah, even at the end I waited too long. What if I give her the breath of life?"
C. Montgomery Burns,Hoo boy. I guess one regret just leads to another.
C. Montgomery Burns,"There you are, my good man. A little broth will cure your mental illness."
C. Montgomery Burns,You know what? I think I'll give it another five.
C. Montgomery Burns,"Here's the ""scoop."" You're our future so we can't afford to have you lose. And I love the Spanish, from the Inquisition to the delightful Franco years."
C. Montgomery Burns,"No one says I can't buy a second grade election. Why, I had enough money to fix People Magazine's ""Sexiest Man Alive."""
C. Montgomery Burns,"Most of the money went to convincing them that I was ""alive."""
C. Montgomery Burns,"Right here! Now, Smithers. I want you to eat this for me, describe every taste, and don't forget the brain freeze!"
C. Montgomery Burns,"As of now, each of those nuclear nitwits is wearing a video camera -- with a direct feed to me."
C. Montgomery Burns,Smithers... how much did this company lose to office supply theft last year?
C. Montgomery Burns,"Yes, well, no more of that... thanks to this twenty-six million dollar surveillance system! Beware, rabbits... I spy with my transplanted eyes! Oh, and I forgot to show you the best feature!"
C. Montgomery Burns,"Each of these buttons represent an employee. When I press it, he or she dies."
C. Montgomery Burns,"I'm so sorry, Mr. Burns. I won't disturb you again."
C. Montgomery Burns,"Simpson, introduce me to this almond-eyed beauty, and all is forgiven."
C. Montgomery Burns,"From the Wisconsin Standees! Milk-fed, yet so slim. Permit me to play you a tune on my mouth organ."
C. Montgomery Burns,"Welcome to Earth, local time is ten-thirty-seven, we know you have your choice of portals so thank you for choosing the Burns Hellport, a division of Gulf and Western."
C. Montgomery Burns,"Welcome to the most frustrating, befuddling, and yes, erotic, book release party you've ever attended."
C. Montgomery Burns,"Indeed it is. ""Evergreen Terrace"" is built atop a massive shale deposit."
C. Montgomery Burns,"Think of it, all that poor natural gas, trapped underneath your shanties and lean-to's. Smithers, give these two brats what they deserve for sticking their noses in my business."
C. Montgomery Burns,You haven't bested me! I will find a way to shatter that shale!
C. Montgomery Burns,Maybe the planet wants a strong man to take her by the hand and lead her!
C. Montgomery Burns,"Wait a minute... I'm not having a stroke, am I?"
C. Montgomery Burns,"I have to buy the mineral rights for every single parcel of land in Evergreen Terrace. To win people over, I'll need a salesman whose folksy fa̤ade masks a deep gusher of greed."
C. Montgomery Burns,Congratulations Simpson. You're now my Chief Energy Innovation Marketing Officer.
C. Montgomery Burns,All you've got to do is sell fracking to your friends and neighbors.
C. Montgomery Burns,"Bah! Fracking produces enough clean natural gas to make America independent of sheikhs, caliphs and... Scandinavians. Not to mention it doesn't create any of that awful worker-mutating nuclear waste."
C. Montgomery Burns,"Then say yes to this raise, this promotion, and this flannel shirt which says ""I'm not screwing you over!"""
C. Montgomery Burns,"Oh Maxine, no one insults me in a sound bite the way you do."
C. Montgomery Burns,"I have embarked on a ""beneficial friendship"" with a woman with whom I have nothing in common. Her opinions are abhorrent to me. But the passion... well, look at these racy texts she sends me."
C. Montgomery Burns,Hmm... Well then I must harden my heart against such an outcome.
C. Montgomery Burns,Hold on. This feels light. One of these deeds is missing a signature.
C. Montgomery Burns,The gas rights transfer form for 742 Evergreen Terrace was never signed by Marge Simpson!
C. Montgomery Burns,"""All I lost was money?"" Let me make one thing perfectly clear -- our dalliance meant nothing to me! You were but a sprig of parsley garnishing my beefsteak, and now I cast you aside for the busboys to gnaw upon! Consider this ill-conceived affair terminated!"
C. Montgomery Burns,"So, you've come begging not to be fired? Smithers, turn my back on this man. Maximum huff!"
C. Montgomery Burns,"Different, exactly. That's why I had to give my woman the old heave-ho."
C. Montgomery Burns,Not for one Chinese second! And I'm sure she's forgotten all about me.
C. Montgomery Burns,A project this bloated and ill thought-out could only be the work of an angry liberal... Maxine!
C. Montgomery Burns,My ex is using the thing I hate most against me... big government!
C. Montgomery Burns,You're just doing this to get back at me for dumping you!
C. Montgomery Burns,"If that woman thinks she's been scorned now, she ain't seen nothing yet..."
C. Montgomery Burns,"What is he doing? He was furious at that woman, now he's embracing her. He told me himself they had nothing in common!"
C. Montgomery Burns,"I was a fool to break up with you, Maxine."
C. Montgomery Burns,"But we've got passion, and as long as we've got that, our lives will never get boring."
C. Montgomery Burns,"I wish we had bought the more expensive theater tickets. I'll never see anything in row ""BB""."
C. Montgomery Burns,"Why are all cars black or grey now? It's like if you see a red one, it's a big deal."
C. Montgomery Burns,"Also, you will be visited by three spirits tonight. No, wait, that's my schedule. Smithers! We need to cancel the ten-thirty spirit!"
C. Montgomery Burns,Installing an M.H.D. Generator would allow the plant to operate at a higher temperature without the tyranny of moving parts. Using conducting plasma as the moving conductor...
C. Montgomery Burns,"Excellent! Clearly the work of Lenny. That's the white one, right?"
C. Montgomery Burns,Henry Ford! Good to see you. As healthy and vibrant as Detroit itself.
C. Montgomery Burns,"Young man, I look at you and I see myself."
C. Montgomery Burns,My doctor says I'm not allowed to imagine. So I hired someone to do it for me.
C. Montgomery Burns,"This is wonderful, Smithers. For once in my life something's going my way."
C. Montgomery Burns,"I was going to say ""get out,"" but your idea sounds better."
C. Montgomery Burns,"Welcome, friends. I've invited you here to share in our first quarterly profit report. I'm sure you're all eager to hear how much richer I am. Now, to end the suspense: Elon?"
C. Montgomery Burns,"Oh, the planet. I adore the planet. And do you know my favorite part of the planet? Gravity!"
C. Montgomery Burns,"Oh, all I wanted was to make obscene profits in the last year of my life and leave it to no one. Why does God hate dreamers?"
C. Montgomery Burns,"Due to recent fluctuations in my judgment, and the once-in-a-lifetime mistake of trusting another human being, I am saddened to announce massive layoffs."
C. Montgomery Burns,"Your so-called ""savior"" isn't interested in saving anything but the world. Bah!"
C. Montgomery Burns,"Smithers, the hounds feel terrible for what they did. And good news, one pooped out your ear! We'll dip it in iodine and it's just like new."
C. Montgomery Burns,"Also, I'm sorry I couldn't find the records of the shots the hounds had, which in turn led to all those painful injections in your abdomen."
C. Montgomery Burns,"I've made the calls. I'm going to have Elon Musk killed. And I'll give you a little extra morphine, friend."
C. Montgomery Burns,Nonsense! Just because a man can't see or hold his hand steady doesn't make him any less of a marksman.
C. Montgomery Burns,"Hey, swabby. You've missed spots there... and another one there... and there... Every other spot is begrimed!"
C. Montgomery Burns,"Young man, how do you fit such brilliance into such an ugly ethnic head?"
C. Montgomery Burns,Interesting attitude for a janitor. What say we make you the new supervisor of Sector 7-G?!
C. Montgomery Burns,"Smithers, what profit a man if he gain the world and lose his soul. Seriously. I need an amount. In round dollars."
C. Montgomery Burns,"Yes, yes, go ahead. And be careful with the Venus flytrap!"
C. Montgomery Burns,They say you catch more flies with honey. I say with flytraps!
C. Montgomery Burns,"Just lean into it. It'll be over soon, one way or another."
C. Montgomery Burns,"...after we show you the wealth of jobs in the steno pool, a hearty luncheon of bison with lake beaver will be served..."
C. Montgomery Burns,...and upon leaving you will each receive a piece of orangewood to bite down on during childbirth. Excellent.
C. Montgomery Burns,"It's getting harder and harder to maintain my sunny disposition, Smithers."
C. Montgomery Burns,"Curse that Elon Musk! Thanks to that Earth-smooching buttinski, I'm on the verge of bankruptcy. All I have left are the clothes on my back and the clones in my freezer."
C. Montgomery Burns,I had to replace my beloved hounds with teacup poodles. It's pathetic. Watch. Release the hounds!
C. Montgomery Burns,But I have a new scheme that will undo the terrible damage done by my other schemes. I have an appointment with a Nigerian King to negotiate a uranium deal that will put me right back on top.
C. Montgomery Burns,I'll just have to sell everything and move to the South Pacific with you. What a grim fate that would be.
C. Montgomery Burns,"Simpson, all you have to do is babysit the Princess -- keeping her in this hotel room during the negotiations."
C. Montgomery Burns,So my offer... for one ton of your uranium... is a goat.
C. Montgomery Burns,"All right, let's cut to the chase. My board has given me permission to go up to... twelve goats."
C. Montgomery Burns,I'm so sorry I pretended not to be gay for all those years. Better an old queen than never a queen at all.
C. Montgomery Burns,"Two now. Nineteen million, nine hundred and ninety-nine thousand, nine hundred and ninety eight on delivery."
C. Montgomery Burns,So the good King's cheap uranium will allow me to sell you expensive nuclear power. Everyone wins.
C. Montgomery Burns,"Can you go five blasted minutes without saying the word ""virgin?"""
C. Montgomery Burns,Hello. I'm proud to announce that we have been able to increase safety...
C. Montgomery Burns,"... here at the plant without increasing the cost to the consumer, or affecting management pay raises. However, for you semi-skilled workers, there will be no Christmas bonuses."
C. Montgomery Burns,Look at that man. He has the crowd in the palm of his hand. Haven't seen anything like it since Jolson. Who is he?
C. Montgomery Burns,"Oh, so that's his little game. Get this Simpson character up here right now."
C. Montgomery Burns,"I said, DO IT! NOW, DO IT! DO IT! DO IT!"
C. Montgomery Burns,Simpson. I want you to rejoin our power plant family.
C. Montgomery Burns,"Hear me out, Simpson. I don't want you to come back as a Technical Supervisor, or Supervising Technician, or whatever the hell you used to do. I want you to be in charge of safety here at the plant."
C. Montgomery Burns,"The generous offer I'm making is good for exactly thirty seconds, Simpson."
C. Montgomery Burns,Excellent! Your first duty will be to step out on the balcony and tell that crowd this plant is safe.
C. Montgomery Burns,You mean you're willing to give up a good job and a raise just for your principles?
C. Montgomery Burns,You're not as stupid as you look... or sound... or our best testing indicates.
C. Montgomery Burns,"Oh, please, please, don't fight. Just go out back and have a good time."
C. Montgomery Burns,"Fire that man, Smithers. I don't want him or his unpleasant family to ruin my picnic."
C. Montgomery Burns,"Oh yes. And this must be your lovely wife... ... ""Marge."" And look at little... ... ""Lisa"". Why, she's growing like a weed. And this must be... ... ""Brat""."
C. Montgomery Burns,"Oh, for the love of Peter! That's all anybody brought. Some damn fool went around telling everyone I love that slimy goop. Well, toss it in the pile over there."
C. Montgomery Burns,"Musicians, cease that infernal tutlitating. ""Thank you all..."" ""...for coming."""
C. Montgomery Burns,But now it's time to say goodbye. Please get off my property until next year. I suggest you don't dawdle. The hounds will be released in ten minutes.
C. Montgomery Burns,Awww. That's the kind of family unity I like to see. Smithers...
C. Montgomery Burns,Get that man's name. I predict big things for him down at the power plant.
C. Montgomery Burns,I've never seen such an obvious attempt to curry my favor.
C. Montgomery Burns,"Excellent, excellent. Perhaps this energy conservation fad is as dead as the dodo."
C. Montgomery Burns,"I'd like to see our self-styled Valentino tomorrow morning, Smithers."
C. Montgomery Burns,"What in blue blazes do you think you're doing, Simpson?"
C. Montgomery Burns,"A plant employee carrying on like an oversexed orangutan in heat! This is a family nuclear-power plant, Simpson. Our research indicates that over 50 percent of our power is used by women. I will not have you offending my customers with your bawdy shenanigans!"
C. Montgomery Burns,"Just a second, Simpson! Smithers, would you leave the room for a minute?"
C. Montgomery Burns,"Simpson, I am by most measures a successful man. I have wealth and power beyond the dreams of you and your clock-punching ilk. And yet, I've led a solitary life. The fair sex remains a mystery to me. You seem to have a way with women, a certain... how shall I put it? Animal magnetisme. Help me, Simpson. Tell me your secret."
C. Montgomery Burns,"Of course! It's simplicity itself! I won't forget this, Simpson. Now return to your work, and tell no one of what transpired here."
C. Montgomery Burns,"Why you young ragamuffin. I was never one to back away from a snowball fight. Smithers, you may fire at will."
C. Montgomery Burns,"Morons! Pathetic morons in my employ, stealing my precious money. This is hopeless! None of these cretins deserve a promotion."
C. Montgomery Burns,"Simpson, eh? Hmmm. An unspoiled lump of clay to mold in my own image. Our new junior executive. Bring him to me."
C. Montgomery Burns,"Well those are my ideas! You people don't think, you regurgitate. That's why I promoted someone who's in touch with the workers. You!"
C. Montgomery Burns,I know what fish sticks are! Get to the point!
C. Montgomery Burns,"Shut up, Smithers. Can't you see what he's saying? A happy worker is a busy worker. Three cents worth of tartar sauce could save us thousands of man-hours in labor. I like the cut of your jib, Simpson. Let the fools have their tar-tar sauce!"
C. Montgomery Burns,Hmmm. Brilliant. Who could have ever imagined that Simpson's sweeping reforms would pay off so quickly?
C. Montgomery Burns,"My dear tired old Smithers, do I detect a note of jealousy?"
C. Montgomery Burns,"Oh, hey ho, men. You know I was watching the DuMont last night and I happened to catch a fascinating documentary on Rommel, the Desert Fox. Now there's a man who could get things done."
C. Montgomery Burns,"Well done, Simpson. Now, walk behind me down the hallway."
C. Montgomery Burns,"I want you to weave that patented Simpson magic with my executives. A short speech, work work work, you know."
C. Montgomery Burns,What! Blast his hide to Hades! And I was going to buy that ivory back scratcher! How did he do it?
C. Montgomery Burns,"Thank you very much, Professor Science! I know what dimoxinil is. Now go and make an example of this hooligan."
C. Montgomery Burns,"And now, with some fresh insights, one of the rising young stars of our nuclear family, Homer Simpson."
C. Montgomery Burns,What in blazes? Who is that old geezer? And what has he done with Homer Simpson?
C. Montgomery Burns,"Well, well, well! Our dashing young junior executive! You made a hollow mockery of our morning meeting, Simpson. I should fire you on the spot! But I'm not going to."
C. Montgomery Burns,"I am only eighty-one. You may find this hard to believe... but in my salad days, my crowning glory was a bright shock of strawberry blond curls."
C. Montgomery Burns,"Ooh, I was big man on campus until my senior year, when I became as bald as a plucked chicken. You see, Simpson, I too know the sting of male-pattern baldness. That's why I'm giving you your old job back."
C. Montgomery Burns,"Hi, ho, faceless employees. In a few moments the government inspection team will be touring your plant so look busy and keep your mouths shut. That is all."
C. Montgomery Burns,"I suppose that's normal background radiation? The kind you would find in any well-maintained nuclear facility? Or, for that matter, playgrounds and hospitals."
C. Montgomery Burns,"Ah, well done. A rested employee is a vigilant employee."
C. Montgomery Burns,"Look here, Inspector. Could I speak to you privately I-in my office?"
